とぼけ, 動詞, "t o b o k e"
とぼしい, 形容詞, "t o b o sh i:"
とぼとぼ, 副詞, "t o b o t o b o"
とまっ, 動詞, "t o m a q"
とまどい, 動詞, "t o m a d o i"
とまどい, 名詞, "t o m a d o i"
とまどう, 動詞, "t o m a d o u"
とまどっ, 動詞, "t o m a d o q"
とまら, 動詞, "t o m a r a"
とまり, 動詞, "t o m a r i"
とまる, 動詞, "t o m a r u"
とまれ, 副詞, "t o m a r e"
とみ, 名詞, "t o m i"
とみに, 副詞, "t o m i n i"
とめ, 動詞, "t o m e"
とめ, 名詞, "t o m e"
とめど, 名詞, "t o m e d o"
とめる, 動詞, "t o m e r u"
とも, 助詞, "t o m o"
とも, 名詞, "t o m o"
とも, 接尾辞, "t o m o"
ともあれ, 副詞, "t o m o a r e"
ともかく, 副詞, "t o m o k a k u"
ともさ, 動詞, "t o m o s a"
ともし, 動詞, "t o m o sh i"
ともす, 動詞, "t o m o s u"
ともだち, 名詞, "t o m o d a ch i"
ともっ, 動詞, "t o m o q"
ともども, 副詞, "t o m o d o m o"
ともない, 動詞, "t o m o n a i"
ともなう, 動詞, "t o m o n a u"
ともなっ, 動詞, "t o m o n a q"
ともなわ, 動詞, "t o m o n a w a"
ともり, 動詞, "t o m o r i"
ともる, 動詞, "t o m o r u"
とやかく, 副詞, "t o y a k a k u"
とよた, 名詞, "t o y o t a"
とら, 助動詞, "t o r a"
とら, 動詞, "t o r a"
とら, 名詞, "t o r a"
とらえ, 動詞, "t o r a e"
とらえよう, 動詞, "t o r a e y o:"
とらえる, 動詞, "t o r a e r u"
とらわれ, 動詞, "t o r a w a r e"
とらわれ, 名詞, "t o r a w a r e"
とらわれる, 動詞, "t o r a w a r e r u"
とり, 助動詞, "t o r i"
とり, 動詞, "t o r i"
とり, 名詞, "t o r i"
とり, 接尾辞, "t o r i"
とりあえず, 副詞, "t o r i a e z u"
とりあげ, 動詞, "t o r i a g e"
とりあげる, 動詞, "t o r i a g e r u"
とりあっ, 動詞, "t o r i a q"
とりいれ, 動詞, "t o r i i r e"
とりえ, 名詞, "t o r i e"
とりかえ, 動詞, "t o r i k a e"
とりかかっ, 動詞, "t o r i k a k a q"
とりかかる, 動詞, "t o r i k a k a r u"
とりくみ, 名詞, "t o r i k u m i"
とりくん, 動詞, "t o r i k u N"
とりこ, 名詞, "t o r i k o"
とりこま, 動詞, "t o r i k o m a"
とりこん, 動詞, "t o r i k o N"
とりたて, 動詞, "t o r i t a t e"
とりだし, 動詞, "t o r i d a sh i"
とりだす, 動詞, "t o r i d a s u"
とりつい, 動詞, "t o r i ts u i"
とりつか, 動詞, "t o r i ts u k a"
とりつく, 動詞, "t o r i ts u k u"
とりつけ, 動詞, "t o r i ts u k e"
とりで, 名詞, "t o r i d e"
とりとめ, 動詞, "t o r i t o m e"
とりとめ, 名詞, "t o r i t o m e"
とりどり, 形状詞, "t o r i d o r i"
とりまい, 動詞, "t o r i m a i"
とりまく, 動詞, "t o r i m a k u"
とりまとめ, 動詞, "t o r i m a t o m e"
とりまとめ, 名詞, "t o r i m a t o m e"
とりもどし, 動詞, "t o r i m o d o sh i"
とりもどす, 動詞, "t o r i m o d o s u"
とりやめ, 動詞, "t o r i y a m e"
とりわけ, 副詞, "t o r i w a k e"
とりわけ, 動詞, "t o r i w a k e"
とり上げ, 動詞, "t o r i a g e"
とり入れ, 動詞, "t o r i i r e"
とり出し, 動詞, "t o r i d a sh i"
とり出す, 動詞, "t o r i d a s u"
とり戻し, 動詞, "t o r i m o d o sh i"
とり残さ, 動詞, "t o r i n o k o s a"
とる, 助動詞, "t o r u"
とる, 動詞, "t o r u"
とれ, 助動詞, "t o r e"
とれ, 動詞, "t o r e"
とれる, 動詞, "t o r e r u"
とろ, 名詞, "t o r o"
とろう, 動詞, "t o r o:"
とろけ, 動詞, "t o r o k e"
とろける, 動詞, "t o r o k e r u"
とろとろ, 副詞, "t o r o t o r o"
とろとろ, 形状詞, "t o r o t o r o"
とろみ, 名詞, "t o r o m i"
とろり, 副詞, "t o r o r i"
とろろ, 名詞, "t o r o r o"
とろん, 副詞, "t o r o N"
とろーり, 副詞, "t o r o: r i"
とん, 副詞, "t o N"
とん, 助動詞, "t o N"
とん, 動詞, "t o N"
とんかつ, 名詞, "t o N k a ts u"
とんがり, 名詞, "t o N g a r i"
とんこつ, 名詞, "t o N k o ts u"
とんだ, 連体詞, "t o N d a"
とんでも, 副詞, "t o N d e m o"
とんでも, 形状詞, "t o N d e m o"
とんと, 副詞, "t o N t o"
とんとん, 副詞, "t o N t o N"
とんねるず, 名詞, "t o N n e r u z u"
とんぼ, 名詞, "t o N b o"
とー, 感動詞, "t o:"
ど, 副詞, "d o"
ど, 助詞, "d o"
ど, 名詞, "d o"
ど, 接頭辞, "d o"
どい, 動詞, "d o i"
どいつ, 代名詞, "d o i ts u"
どう, 副詞, "d o:"
どうこう, 副詞, "d o: k o:"
どうし, 接尾辞, "d o: sh i"
どうせ, 副詞, "d o: s e"
どうぞ, 副詞, "d o: z o"
どうどう, 副詞, "d o: d o:"
どうぶつ, 名詞, "d o: b u ts u"
どうり, 名詞, "d o: r i"
どお, 副詞, "d o:"
どおし, 動詞, "d o: sh i"
どおり, 名詞, "d o: r i"
どかっ, 副詞, "d o k a q"
どかん, 副詞, "d o k a N"
どかーん, 副詞, "d o k a: N"
どき, 助動詞, "d o k i"
どき, 名詞, "d o k i"
どきっ, 副詞, "d o k i q"
どきどき, 副詞, "d o k i d o k i"
どきり, 副詞, "d o k i r i"
どきん, 副詞, "d o k i N"
どぎまぎ, 副詞, "d o g i m a g i"
どくどく, 副詞, "d o k u d o k u"
どくん, 副詞, "d o k u N"
どけ, 助動詞, "d o k e"
どけ, 動詞, "d o k e"
どこ, 代名詞, "d o k o"
どこそこ, 代名詞, "d o k o s o k o"
どこどこ, 代名詞, "d o k o d o k o"
どころ, 助詞, "d o k o r o"
どころ, 名詞, "d o k o r o"
どさくさ, 名詞, "d o s a k u s a"
どさっ, 副詞, "d o s a q"
どさり, 副詞, "d o s a r i"
どし, 助動詞, "d o sh i"
どしどし, 副詞, "d o sh i d o sh i"
どじょう, 名詞, "d o j o:"
どす, 助動詞, "d o s u"
どすん, 副詞, "d o s u N"
どす黒い, 形容詞, "d o s u g u r o i"
どたどた, 副詞, "d o t a d o t a"
どたばた, 副詞, "d o t a b a t a"
どだい, 副詞, "d o d a i"
どちら, 代名詞, "d o ch i r a"
どっ, 代名詞, "d o q"
どっ, 助動詞, "d o q"
どっかり, 副詞, "d o q k a r i"
どっこい, 感動詞, "d o q k o i"
どっさり, 副詞, "d o q s a r i"
どっしり, 副詞, "d o q sh i r i"
どっち, 代名詞, "d o q ch i"
どっちみち, 副詞, "d o q ch i m i ch i"
どっと, 副詞, "d o q t o"
どっぷり, 副詞, "d o q p u r i"
どど, 副詞, "d o d o"
どない, 形状詞, "d o n a i"
どなた, 代名詞, "d o n a t a"
どなっ, 動詞, "d o n a q"
どなら, 動詞, "d o n a r a"
どなり, 動詞, "d o n a r i"
どなりつけ, 動詞, "d o n a r i ts u k e"
どなる, 動詞, "d o n a r u"
どの, 接尾辞, "d o n o"
どの, 連体詞, "d o n o"
どのみち, 副詞, "d o n o m i ch i"
どぶ, 名詞, "d o b u"
どまり, 名詞, "d o m a r i"
ども, 接尾辞, "d o m o"
どやどや, 副詞, "d o y a d o y a"
どよめき, 名詞, "d o y o m e k i"
どり, 名詞, "d o r i"
どる, 助動詞, "d o r u"
どれ, 代名詞, "d o r e"
どれ, 感動詞, "d o r e"
どろ, 名詞, "d o r o"
どろっ, 副詞, "d o r o q"
どろどろ, 副詞, "d o r o d o r o"
どろどろ, 形状詞, "d o r o d o r o"
どろぼう, 名詞, "d o r o b o:"
どろり, 副詞, "d o r o r i"
どん, 代名詞, "d o N"
どん, 副詞, "d o N"
どん, 接尾辞, "d o N"
どん, 連体詞, "d o N"
どんぐり, 名詞, "d o N g u r i"
どんちゃん, 副詞, "d o N ch a N"
どんどん, 副詞, "d o N d o N"
どんな, 形状詞, "d o N n a"
どんな, 連体詞, "d o N n a"
どんぶり, 副詞, "d o N b u r i"
どんぶり, 名詞, "d o N b u r i"
どんより, 副詞, "d o N y o r i"
どん底, 名詞, "d o N z o k o"
どー, 副詞, "d o:"
どーぞ, 副詞, "d o: z o"
どーん, 副詞, "d o: N"
な, 助動詞, "n a"
な, 助動詞, "n a N"
な, 助詞, "n a"
な, 動詞, "n a"
な, 形容詞, "n a"
な, 感動詞, "n a"
なあ, 助詞, "n a:"
なあ, 感動詞, "n a:"
なあに, 代名詞, "n a: n i"
なあん, 代名詞, "n a: N"
ない, 助動詞, "n a i"
ない, 動詞, "n a i"
ない, 形容詞, "n a i"
ないがしろ, 形状詞, "n a i g a sh i r o"
ないし, 接続詞, "n a i sh i"
ないしょ, 名詞, "n a i sh o"
なえ, 名詞, "n a e"
なお, 副詞, "n a o"
なお, 接続詞, "n a o"
なおかつ, 副詞, "n a o k a ts u"
なおさ, 動詞, "n a o s a"
なおさら, 副詞, "n a o s a r a"
なおざり, 形状詞, "n a o z a r i"
なおし, 動詞, "n a o sh i"
なおす, 動詞, "n a o s u"
なおっ, 動詞, "n a o q"
なおり, 動詞, "n a o r i"
なおる, 動詞, "n a o r u"
なか, 名詞, "n a k a"
なかっ, 助動詞, "n a k a q"
なかっ, 形容詞, "n a k a q"
なかなか, 副詞, "n a k a n a k a"
なかにし, 名詞, "n a k a n i sh i"
なかば, 名詞, "n a k a b a"
なかま, 名詞, "n a k a m a"
なかよし, 名詞, "n a k a y o sh i"
なかり, 形容詞, "n a k a r i"
なかれ, 形容詞, "n a k a r e"
なかろう, 形容詞, "n a k a r o:"
なかんずく, 副詞, "n a k a N z u k u"
なが, 形容詞, "n a g a"
ながい, 形容詞, "n a g a i"
ながく, 形容詞, "n a g a k u"
ながし, 動詞, "n a g a sh i"
ながめ, 動詞, "n a g a m e"
ながめる, 動詞, "n a g a m e r u"
ながら, 助詞, "n a g a r a"
ながら, 接尾辞, "n a g a r a"
ながれ, 動詞, "n a g a r e"
ながれ, 名詞, "n a g a r e"
なき, 形容詞, "n a k i"
なきゃ, 助動詞, "n a ky a"
なきゃ, 形容詞, "n a ky a"
なぎ, 名詞, "n a g i"
なぎさ, 名詞, "n a g i s a"
なく, 助動詞, "n a k u"
なく, 形容詞, "n a k u"
なくさ, 動詞, "n a k u s a"
なくし, 動詞, "n a k u sh i"
なくす, 動詞, "n a k u s u"
なくする, 動詞, "n a k u s u r u"
なくそう, 動詞, "n a k u s o:"
なくっ, 助動詞, "n a k u q"
なくっ, 形容詞, "n a k u q"
なくなっ, 動詞, "n a k u n a q"
なくなら, 動詞, "n a k u n a r a"
なくなり, 動詞, "n a k u n a r i"
なくなる, 動詞, "n a k u n a r u"
なくなれ, 動詞, "n a k u n a r e"
なぐさめ, 動詞, "n a g u s a m e"
なぐさめる, 動詞, "n a g u s a m e r u"
なぐっ, 動詞, "n a g u q"
なぐら, 動詞, "n a g u r a"
なけ, 動詞, "n a k e"
なけなし, 名詞, "n a k e n a sh i"
なけりゃ, 助動詞, "n a k e ry a"
なけりゃ, 形容詞, "n a k e ry a"
なけれ, 助動詞, "n a k e r e"
なけれ, 形容詞, "n a k e r e"
なげ, 動詞, "n a g e"
なごま, 動詞, "n a g o m a"
なごみ, 名詞, "n a g o m i"
なごむ, 動詞, "n a g o m u"
なごやか, 形状詞, "n a g o y a k a"
なごり, 名詞, "n a g o r i"
なさ, 動詞, "n a s a"
なさ, 形容詞, "n a s a"
なさい, 動詞, "n a s a i"
なさけない, 形容詞, "n a s a k e n a i"
なさっ, 動詞, "n a s a q"
なさら, 動詞, "n a s a r a"
なさり, 動詞, "n a s a r i"
なさる, 動詞, "n a s a r u"
なされ, 動詞, "n a s a r e"
なさん, 動詞, "n a s a N"
なし, 助動詞, "n a sh i"
なし, 動詞, "n a sh i"
なし, 名詞, "n a sh i"
なし, 形容詞, "n a sh i"
なしとげ, 動詞, "n a sh i t o g e"
なし崩し, 名詞, "n a sh i k u z u sh i"
なじっ, 動詞, "n a j i q"
なじま, 動詞, "n a j i m a"
なじみ, 動詞, "n a j i m i"
なじみ, 名詞, "n a j i m i"
なじむ, 動詞, "n a j i m u"
なじめ, 動詞, "n a j i m e"
なじん, 動詞, "n a j i N"
なす, 動詞, "n a s u"
なす, 名詞, "n a s u"
なすっ, 動詞, "n a s u q"
なすりつけ, 動詞, "n a s u r i ts u k e"
なせ, 動詞, "n a s e"
なぜ, 副詞, "n a z e"
なぞ, 助詞, "n a z o"
なぞ, 名詞, "n a z o"
なぞっ, 動詞, "n a z o q"
なぞなぞ, 名詞, "n a z o n a z o"
なぞらえ, 動詞, "n a z o r a e"
なぞり, 動詞, "n a z o r i"
なぞる, 動詞, "n a z o r u"
なだ, 名詞, "n a d a"
なだめ, 動詞, "n a d a m e"
なだめる, 動詞, "n a d a m e r u"
なだらか, 形状詞, "n a d a r a k a"
なだれ, 名詞, "n a d a r e"
なだれ込ん, 動詞, "n a d a r e k o N"
なっ, 動詞, "n a q"
なっ, 感動詞, "n a q"
なっち, 名詞, "n a q ch i"
なっとく, 名詞, "n a q t o k u"
なつ, 名詞, "n a ts u"
なつい, 動詞, "n a ts u i"
なつか, 動詞, "n a ts u k a"
なつかし, 形容詞, "n a ts u k a sh i"
なつかしい, 形容詞, "n a ts u k a sh i:"
なつかしく, 形容詞, "n a ts u k a sh i k u"
なつっこい, 形容詞, "n a ts u q k o i"
なつみ, 名詞, "n a ts u m i"
なつめ, 名詞, "n a ts u m e"
なで, 動詞, "n a d e"
なでおろし, 動詞, "n a d e o r o sh i"
なでしこ, 名詞, "n a d e sh i k o"
なでつけ, 動詞, "n a d e ts u k e"
なでなで, 名詞, "n a d e n a d e"
なでる, 動詞, "n a d e r u"
など, 助詞, "n a d o"
なな, 名詞, "n a n a"
ななめ, 名詞, "n a n a m e"
なに, 代名詞, "n a n i"
なにがし, 代名詞, "n a n i g a sh i"
なにごと, 名詞, "n a n i g o t o"
なにしろ, 副詞, "n a n i sh i r o"
なにせ, 副詞, "n a n i s e"
なにっ, 代名詞, "n a n i"
なにとぞ, 副詞, "n a n i t o z o"
なになに, 代名詞, "n a n i n a n i"
なにぶん, 名詞, "n a n i b u N"
なにもの, 名詞, "n a n i m o n o"
なにわ, 名詞, "n a n i w a"
なはれ, 動詞, "n a h a r e"
なびい, 動詞, "n a b i:"
なびか, 動詞, "n a b i k a"
なびく, 動詞, "n a b i k u"
なべ, 名詞, "n a b e"
なべて, 副詞, "n a b e t e"
なほ, 副詞, "n a o"
なま, 名詞, "n a m a"
なま, 接頭辞, "n a m a"
なまえ, 名詞, "n a m a e"
なまこ, 名詞, "n a m a k o"
なまじ, 副詞, "n a m a j i"
なまっ, 動詞, "n a m a q"
なまなましい, 形容詞, "n a m a n a m a sh i:"
なまめかしい, 形容詞, "n a m a m e k a sh i:"
なまり, 名詞, "n a m a r i"
なまる, 動詞, "n a m a r u"
なみ, 名詞, "n a m i"
なみ, 接尾辞, "n a m i"
なみだ, 名詞, "n a m i d a"
なみなみ, 副詞, "n a m i n a m i"
なめ, 動詞, "n a m e"
なめくじ, 名詞, "n a m e k u j i"
なめこ, 名詞, "n a m e k o"
なめらか, 形状詞, "n a m e r a k a"
なめる, 動詞, "n a m e r u"
なら, 助動詞, "n a r a"
なら, 動詞, "n a r a"
ならい, 動詞, "n a r a i"
ならう, 動詞, "n a r a u"
ならう, 動詞, "n a r o:"
ならし, 動詞, "n a r a sh i"
ならす, 動詞, "n a r a s u"
ならず者, 名詞, "n a r a z u m o n o"
ならっ, 動詞, "n a r a q"
ならび, 動詞, "n a r a b i"
ならび, 名詞, "n a r a b i"
ならぶ, 動詞, "n a r a b u"
ならべ, 動詞, "n a r a b e"
ならわし, 名詞, "n a r a w a sh i"
ならん, 動詞, "n a r a N"
なり, 助動詞, "n a r i"
なり, 助詞, "n a r i"
なり, 動詞, "n a r i"
なり, 名詞, "n a r i"
なり, 接尾辞, "n a r i"
なりかけ, 動詞, "n a r i k a k e"
なりすまし, 動詞, "n a r i s u m a sh i"
なりたっ, 動詞, "n a r i t a q"
なりたて, 名詞, "n a r i t a t e"
なりふり, 名詞, "n a r i f u r i"
なりゃ, 動詞, "n a ry a"
なりゆき, 名詞, "n a r i y u k i"
なりわい, 名詞, "n a r i w a i"
なる, 助動詞, "n a r u"
なる, 動詞, "n a r u"
なるたけ, 副詞, "n a r u t a k e"
なるべく, 副詞, "n a r u b e k u"
なるほど, 副詞, "n a r u h o d o"
なれ, 代名詞, "n a r e"
なれ, 助動詞, "n a r e"
なれ, 動詞, "n a r e"
なれる, 動詞, "n a r e r u"
なれれ, 動詞, "n a r e r e"
なろう, 動詞, "n a r o:"
なわ, 名詞, "n a w a"
なわばり, 名詞, "n a w a b a r i"
なん, 代名詞, "n a N"
なん, 助詞, "n a N"
なん, 動詞, "n a N"
なん, 名詞, "n a N"
なんか, 助詞, "n a N k a"
なんざ, 助詞, "n a N z a"
なんせ, 副詞, "n a N s e"
なんぞ, 助詞, "n a N z o"
なんたる, 連体詞, "n a N t a r u"
なんだ, 助動詞, "n a N d a"
なんちゃって, 感動詞, "n a N ch a q t e"
なんて, 助詞, "n a N t e"
なんと, 助詞, "n a N t o"
なんど, 助詞, "n a N d o"
なんに, 代名詞, "n a N n i"
なんば, 名詞, "n a N b a"
なんぼ, 副詞, "n a N b o"
なー, 助詞, "n a:"
なー, 感動詞, "n a:"
なーい, 助動詞, "n a: i"
なーい, 形容詞, "n a: i"
なーん, 代名詞, "n a: N"
なーんて, 助詞, "n a: N t e"
に, 助動詞, "n i"
に, 助詞, "n i"
に, 動詞, "n i"
にい, 名詞, "n i:"
におい, 動詞, "n i o i"
におい, 名詞, "n i o i"
におう, 動詞, "n i o u"
におう, 動詞, "n i o:"
にか, 副詞, "n i k a"
にがい, 形容詞, "n i g a i"
にがり, 名詞, "n i g a r i"
にきび, 名詞, "n i k i b i"
にぎっ, 動詞, "n i g i q"
にぎやか, 形状詞, "n i g i y a k a"
にぎら, 動詞, "n i g i r a"
にぎり, 動詞, "n i g i r i"
にぎりしめ, 動詞, "n i g i r i sh i m e"
にぎる, 動詞, "n i g i r u"
にぎわい, 動詞, "n i g i w a i"
にぎわい, 名詞, "n i g i w a i"
にぎわう, 動詞, "n i g i w a u"
にぎわっ, 動詞, "n i g i w a q"
にく, 接尾辞, "n i k u"
にくい, 接尾辞, "n i k u i"
にくかっ, 接尾辞, "n i k u k a q"
にくく, 接尾辞, "n i k u k u"
にげ, 動詞, "n i g e"
にげだし, 動詞, "n i g e d a sh i"
にげる, 動詞, "n i g e r u"
にこ, 副詞, "n i k o"
にこっ, 副詞, "n i k o q"
にこにこ, 副詞, "n i k o n i k o"
にこやか, 形状詞, "n i k o y a k a"
にこり, 副詞, "n i k o r i"
にじま, 動詞, "n i j i m a"
にじみ出, 動詞, "n i j i m i d e"
にじみ出る, 動詞, "n i j i m i d e r u"
にじむ, 動詞, "n i j i m u"
にじん, 動詞, "n i j i N"
にせ, 名詞, "n i s e"
にせもの, 名詞, "n i s e m o n o"
にたにた, 副詞, "n i t a n i t a"
にたり, 副詞, "n i t a r i"
にち, 名詞, "n i ch i"
にっ, 副詞, "n i q"
にっこり, 副詞, "n i q k o r i"
にっち, 名詞, "n i q ch i"
にっぽん, 名詞, "n i q p o N"
につ, 副詞, "n i q"
にて, 助詞, "n i t e"
になう, 動詞, "n i n a u"
にな川, 名詞, "n i n a g a w a"
にの, 名詞, "n i n o"
にぶい, 形容詞, "n i b u i"
にべ, 名詞, "n i b e"
にほん, 名詞, "n i h o N"
にゃ, 助動詞, "ny a"
にゃ, 助詞, "ny a"
にゃあ, 副詞, "ny a:"
にゃん, 副詞, "ny a N"
にゃんこ, 名詞, "ny a N k o"
にゃー, 副詞, "ny a:"
にやっ, 副詞, "n i y a q"
にやにや, 副詞, "n i y a n i y a"
にやり, 副詞, "n i y a r i"
にょ, 助詞, "ny o"
にら, 名詞, "n i r a"
にらま, 動詞, "n i r a m a"
にらみ, 動詞, "n i r a m i"
にらみ, 名詞, "n i r a m i"
にらみつけ, 動詞, "n i r a m i ts u k e"
にらみつける, 動詞, "n i r a m i ts u k e r u"
にらむ, 動詞, "n i r a m u"
にらめ, 動詞, "n i r a m e"
にらん, 動詞, "n i r a N"
にわ, 名詞, "n i w a"
にわか, 形状詞, "n i w a k a"
にわとり, 名詞, "n i w a t o r i"
にん, 接尾辞, "n i N"
にんげん, 名詞, "n i N g e N"
にんじん, 名詞, "n i N j i N"
にんにく, 名詞, "n i N n i k u"
にんまり, 副詞, "n i N m a r i"
にー, 名詞, "n i:"
ぬ, 助動詞, "n u"
ぬ, 記号, "n u"
ぬい, 動詞, "n u i"
ぬいぐるみ, 名詞, "n u i g u r u m i"
ぬう, 動詞, "n u u"
ぬか, 動詞, "n u k a"
ぬか, 名詞, "n u k a"
ぬかし, 動詞, "n u k a sh i"
ぬかす, 動詞, "n u k a s u"
ぬかり, 名詞, "n u k a r i"
ぬかるみ, 名詞, "n u k a r u m i"
ぬかるん, 動詞, "n u k a r u N"
ぬき, 動詞, "n u k i"
ぬき, 名詞, "n u k i"
ぬぎ, 動詞, "n u g i"
ぬく, 動詞, "n u k u"
ぬくぬく, 副詞, "n u k u n u k u"
ぬくもり, 名詞, "n u k u m o r i"
ぬぐい, 動詞, "n u g u i"
ぬぐう, 動詞, "n u g u u"
ぬぐう, 動詞, "n u g u:"
ぬぐえ, 動詞, "n u g u e"
ぬぐっ, 動詞, "n u g u q"
ぬけ, 動詞, "n u k e"
ぬけぬけ, 副詞, "n u k e n u k e"
ぬける, 動詞, "n u k e r u"
ぬし, 名詞, "n u sh i"
ぬっ, 副詞, "n u q"
ぬっ, 動詞, "n u q"
ぬめり, 名詞, "n u m e r i"
ぬらし, 動詞, "n u r a sh i"
ぬり, 動詞, "n u r i"
ぬる, 助動詞, "n u r u"
ぬる, 動詞, "n u r u"
ぬるい, 形容詞, "n u r i:"
ぬるい, 形容詞, "n u r u i"
ぬるぬる, 副詞, "n u r u n u r u"
ぬるま湯, 名詞, "n u r u m a y u"
ぬるめ, 形状詞, "n u r u m e"
ぬれ, 動詞, "n u r e"
ね, 助動詞, "n e"
ね, 助詞, "n e"
ね, 動詞, "n e"
ね, 名詞, "n e"
ね, 形容詞, "n e"
ね, 感動詞, "n e"
ねえ, 助動詞, "n e:"
ねえ, 助詞, "n e:"
ねえ, 名詞, "n e:"
ねえ, 形容詞, "n e:"
ねえ, 感動詞, "n e:"
ねかせ, 動詞, "n e k a s e"
ねがい, 動詞, "n e g a i"
ねがい, 名詞, "n e g a i"
ねがっ, 動詞, "n e g a q"
ねぎ, 名詞, "n e g i"
ねぎらい, 名詞, "n e g i r a i"
